361190145004006,360710152001037,1,41.4821409,-74.1580709
360570702001032,360710152001072,1,41.4691859,-74.1794015
360710108021041,360710152001086,1,41.4796295,-74.2177437
360710126023010,360710152001086,1,41.4796295,-74.2177437
360710131002009,360710152001086,1,41.4796295,-74.2177437
360710132021019,360710152001086,1,41.4796295,-74.2177437
360710141012018,360710152001086,1,41.4796295,-74.2177437
360710152003001,360710152001086,1,41.4796295,-74.2177437
360790118001056,360710152001086,1,41.4796295,-74.2177437
360010014002000,360710152001098,1,41.4871306,-74.1159275
360270601002010,360710152001098,1,41.4871306,-74.1159275
360270703012000,360710152001098,1,41.4871306,-74.1159275
360271401015007,360710152001098,1,41.4871306,-74.1159275
360271402003000,360710152001098,1,41.4871306,-74.1159275
360271407001007,360710152001098,1,41.4871306,-74.1159275
360271500042014,360710152001098,1,41.4871306,-74.1159275
360271903011017,360710152001098,1,41.4871306,-74.1159275
360271904011008,360710152001098,1,41.4871306,-74.1159275
360273000002025,360710152001098,1,41.4871306,-74.1159275
360290050003010,360710152001098,1,41.4871306,-74.1159275
360290101013011,360710152001098,1,41.4871306,-74.1159275
360319604981026,360710152001098,1,41.4871306,-74.1159275
360594073011132,360710152001098,1,41.4871306,-74.1159275
360594103002000,360710152001098,1,41.4871306,-74.1159275
360594124005004,360710152001098,1,41.4871306,-74.1159275
360595177013007,360710152001098,1,41.4871306,-74.1159275
360595200011009,360710152001098,1,41.4871306,-74.1159275
360610021001011,360710152001098,1,41.4871306,-74.1159275
360610033001003,360710152001098,1,41.4871306,-74.1159275
360610039002002,360710152001098,1,41.4871306,-74.1159275
360610054001004,360710152001098,1,41.4871306,-74.1159275
360610058001002,360710152001098,1,41.4871306,-74.1159275
360610082001004,360710152001098,1,41.4871306,-74.1159275
360610103001000,360710152001098,1,41.4871306,-74.1159275
360610112021004,360710152001098,1,41.4871306,-74.1159275
360610114022002,360710152001098,1,41.4871306,-74.1159275
360610129001000,360710152001098,1,41.4871306,-74.1159275
360610153007001,360710152001098,1,41.4871306,-74.1159275
360610271004002,360710152001098,1,41.4871306,-74.1159275
360710001003001,360710152001098,1,41.4871306,-74.1159275
360710003001007,360710152001098,1,41.4871306,-74.1159275
360710004003008,360710152001098,1,41.4871306,-74.1159275
360710006002001,360710152001098,1,41.4871306,-74.1159275
360710006002003,360710152001098,1,41.4871306,-74.1159275
360710015003011,360710152001098,1,41.4871306,-74.1159275
360710016001001,360710152001098,1,41.4871306,-74.1159275
360710023002005,360710152001098,1,41.4871306,-74.1159275
360710103001012,360710152001098,1,41.4871306,-74.1159275
360710103001013,360710152001098,3,41.4871306,-74.1159275
360710103002001,360710152001098,1,41.4871306,-74.1159275
360710104001001,360710152001098,1,41.4871306,-74.1159275
360710104002020,360710152001098,1,41.4871306,-74.1159275
360710104003024,360710152001098,1,41.4871306,-74.1159275
360710105002013,360710152001098,1,41.4871306,-74.1159275
360710106005009,360710152001098,1,41.4871306,-74.1159275
360710108011028,360710152001098,1,41.4871306,-74.1159275
360710108012009,360710152001098,1,41.4871306,-74.1159275
360710108012018,360710152001098,1,41.4871306,-74.1159275
360710108013015,360710152001098,2,41.4871306,-74.1159275
360710108022036,360710152001098,1,41.4871306,-74.1159275
360710110004088,360710152001098,1,41.4871306,-74.1159275
360710112001031,360710152001098,1,41.4871306,-74.1159275
360710114003024,360710152001098,1,41.4871306,-74.1159275
360710118011022,360710152001098,1,41.4871306,-74.1159275
360710119001010,360710152001098,1,41.4871306,-74.1159275
360710119001085,360710152001098,2,41.4871306,-74.1159275
360710119003020,360710152001098,1,41.4871306,-74.1159275
360710121004012,360710152001098,1,41.4871306,-74.1159275
360710126012019,360710152001098,2,41.4871306,-74.1159275
360710126021004,360710152001098,1,41.4871306,-74.1159275
360710128003001,360710152001098,1,41.4871306,-74.1159275
360710128003006,360710152001098,1,41.4871306,-74.1159275
360710129001013,360710152001098,1,41.4871306,-74.1159275
360710129003008,360710152001098,1,41.4871306,-74.1159275
360710130004009,360710152001098,1,41.4871306,-74.1159275
360710131005014,360710152001098,1,41.4871306,-74.1159275
360710132013001,360710152001098,1,41.4871306,-74.1159275
360710132021013,360710152001098,4,41.4871306,-74.1159275
360710133003046,360710152001098,1,41.4871306,-74.1159275
360710138001005,360710152001098,1,41.4871306,-74.1159275
360710139003067,360710152001098,2,41.4871306,-74.1159275
360710141012031,360710152001098,1,41.4871306,-74.1159275
360710141021002,360710152001098,1,41.4871306,-74.1159275
360710143014012,360710152001098,1,41.4871306,-74.1159275
360710143014024,360710152001098,1,41.4871306,-74.1159275
360710152002011,360710152001098,1,41.4871306,-74.1159275
360710152003001,360710152001098,1,41.4871306,-74.1159275
360710152003042,360710152001098,1,41.4871306,-74.1159275
360710152003056,360710152001098,1,41.4871306,-74.1159275
360790102005012,360710152001098,2,41.4871306,-74.1159275
360790112003015,360710152001098,1,41.4871306,-74.1159275
360810171001001,360710152001098,1,41.4871306,-74.1159275
360810443021001,360710152001098,1,41.4871306,-74.1159275
360810717021005,360710152001098,1,41.4871306,-74.1159275
360830407004010,360710152001098,1,41.4871306,-74.1159275
360870108032003,360710152001098,1,41.4871306,-74.1159275
360870108033010,360710152001098,1,41.4871306,-74.1159275
360894920003000,360710152001098,1,41.4871306,-74.1159275
360910618002000,360710152001098,1,41.4871306,-74.1159275
360910625032000,360710152001098,1,41.4871306,-74.1159275
361031117032009,360710152001098,1,41.4871306,-74.1159275
361031466041012,360710152001098,1,41.4871306,-74.1159275
361031581072048,360710152001098,1,41.4871306,-74.1159275
361031585084000,360710152001098,1,41.4871306,-74.1159275
361031587041000,360710152001098,1,41.4871306,-74.1159275
361059516002065,360710152001098,1,41.4871306,-74.1159275
361119517004012,360710152001098,1,41.4871306,-74.1159275
361119535002032,360710152001098,1,41.4871306,-74.1159275
361119539002010,360710152001098,1,41.4871306,-74.1159275
361119554001012,360710152001098,1,41.4871306,-74.1159275
361150820014007,360710152001098,1,41.4871306,-74.1159275
361190005001004,360710152001098,1,41.4871306,-74.1159275
361190007021000,360710152001098,1,41.4871306,-74.1159275
361190051001014,360710152001098,1,41.4871306,-74.1159275
361190097022011,360710152001098,1,41.4871306,-74.1159275
361190097022015,360710152001098,1,41.4871306,-74.1159275
