360710152001103,360270200034023,1,41.4838014,-74.1260986
360710152001103,360710108021023,1,41.4838014,-74.1260986
360710152001103,360870126001027,1,41.4838014,-74.1260986
360710152001103,360870127003022,1,41.4838014,-74.1260986
360710152001103,361119540002065,1,41.4838014,-74.1260986
360710152001105,360270300002022,1,41.4862476,-74.109667
360710152001105,360270601001013,1,41.4862476,-74.109667
360710152001105,360270602022012,1,41.4862476,-74.109667
360710152001105,360270602024011,1,41.4862476,-74.109667
360710152001105,360270603011009,1,41.4862476,-74.109667
360710152001105,360272103011016,1,41.4862476,-74.109667
360710152001105,360273000002036,1,41.4862476,-74.109667
360710152001105,360273000003008,1,41.4862476,-74.109667
360710152001105,360273000003009,1,41.4862476,-74.109667
360710152001105,360290090063003,1,41.4862476,-74.109667
360710152001105,360290137014020,1,41.4862476,-74.109667
360710152001105,360710022002013,1,41.4862476,-74.109667
360710152001105,360710101021014,1,41.4862476,-74.109667
360710152001105,360710101023012,1,41.4862476,-74.109667
360710152001105,360710102001015,1,41.4862476,-74.109667
360710152001105,360710103003006,1,41.4862476,-74.109667
360710152001105,360710108022016,1,41.4862476,-74.109667
360710152001105,360710108023001,1,41.4862476,-74.109667
360710152001105,360710109012040,1,41.4862476,-74.109667
360710152001105,360710113004016,1,41.4862476,-74.109667
360710152001105,360710113004017,1,41.4862476,-74.109667
360710152001105,360710119001082,1,41.4862476,-74.109667
360710152001105,360710121005020,1,41.4862476,-74.109667
360710152001105,360710123001034,1,41.4862476,-74.109667
360710152001105,360710123003033,1,41.4862476,-74.109667
360710152001105,360710123004002,1,41.4862476,-74.109667
360710152001105,360710127005003,1,41.4862476,-74.109667
360710152001105,360710129001042,1,41.4862476,-74.109667
360710152001105,360710129002001,1,41.4862476,-74.109667
360710152001105,360710131004007,1,41.4862476,-74.109667
360710152001105,360710132011006,1,41.4862476,-74.109667
360710152001105,360710132012008,1,41.4862476,-74.109667
360710152001105,360710132012011,1,41.4862476,-74.109667
360710152001105,360710132013004,1,41.4862476,-74.109667
360710152001105,360710132013009,1,41.4862476,-74.109667
360710152001105,360710132014009,1,41.4862476,-74.109667
360710152001105,360710132014019,1,41.4862476,-74.109667
360710152001105,360710132021003,1,41.4862476,-74.109667
360710152001105,360710133002040,1,41.4862476,-74.109667
360710152001105,360710133003026,1,41.4862476,-74.109667
360710152001105,360710133004010,1,41.4862476,-74.109667
360710152001105,360710138001005,1,41.4862476,-74.109667
360710152001105,360710141012018,1,41.4862476,-74.109667
360710152001105,360710141013010,1,41.4862476,-74.109667
360710152001105,360710141022001,1,41.4862476,-74.109667
360710152001105,360710152001111,1,41.4862476,-74.109667
360710152001105,360710152002013,1,41.4862476,-74.109667
360710152001105,360710152006002,1,41.4862476,-74.109667
360710152001105,360710152006073,1,41.4862476,-74.109667
360710152001105,360790108003009,1,41.4862476,-74.109667
360710152001105,360810779041004,1,41.4862476,-74.109667
360710152001105,360870117002024,1,41.4862476,-74.109667
360710152001105,360910620001014,1,41.4862476,-74.109667
360710152001105,360930212003011,1,41.4862476,-74.109667
360710152001105,361119540002035,1,41.4862476,-74.109667
360710152001105,361119541001000,1,41.4862476,-74.109667
360710152001105,361119544004019,1,41.4862476,-74.109667
360710152002000,360010148031027,1,41.4745468,-74.1109213
360710152002000,360270400012013,1,41.4745468,-74.1109213
360710152002000,360271902031023,1,41.4745468,-74.1109213
360710152002000,360272000021044,1,41.4745468,-74.1109213
360710152002000,360272103011007,1,41.4745468,-74.1109213
360710152002000,360272103013022,1,41.4745468,-74.1109213
360710152002000,360272201004002,1,41.4745468,-74.1109213
360710152002000,360710001001020,1,41.4745468,-74.1109213
360710152002000,360710105001026,1,41.4745468,-74.1109213
360710152002000,360710105004003,1,41.4745468,-74.1109213
360710152002000,360710108021037,1,41.4745468,-74.1109213
360710152002000,360710122001012,1,41.4745468,-74.1109213
360710152002000,360710126012029,1,41.4745468,-74.1109213
360710152002000,360710131003026,1,41.4745468,-74.1109213
360710152002000,360710132014005,1,41.4745468,-74.1109213
360710152002000,360710141013025,1,41.4745468,-74.1109213
360710152002000,360710152002006,1,41.4745468,-74.1109213
360710152002000,360710152006025,1,41.4745468,-74.1109213
360710152002000,360790103004000,1,41.4745468,-74.1109213
360710152002000,360810667011012,1,41.4745468,-74.1109213
360710152002000,360870108032003,1,41.4745468,-74.1109213
360710152002000,361059512001003,1,41.4745468,-74.1109213
360710152002000,361119533003008,1,41.4745468,-74.1109213
360710152002000,361119540001012,1,41.4745468,-74.1109213
360710152002000,361119544005028,1,41.4745468,-74.1109213
360710152002000,361119554002051,1,41.4745468,-74.1109213
360710152002000,361190140001006,1,41.4745468,-74.1109213
360710152002002,360710114003046,1,41.4726522,-74.1205203
360710152002002,360710152002002,1,41.4726522,-74.1205203
360710152002006,360710104001022,1,41.4730357,-74.1320714
360710152002006,360710152006081,1,41.4730357,-74.1320714
360710152002009,360710152006092,1,41.4719989,-74.1408221
360710152002011,360010004041021,1,41.4707125,-74.1487522
360710152002011,360271800013014,1,41.4707125,-74.1487522
360710152002011,360271904022011,1,41.4707125,-74.1487522
360710152002011,360272103013008,1,41.4707125,-74.1487522
360710152002011,360272208012003,1,41.4707125,-74.1487522
360710152002011,360594150005028,1,41.4707125,-74.1487522
360710152002011,360710004004003,1,41.4707125,-74.1487522
360710152002011,360710101013014,1,41.4707125,-74.1487522
360710152002011,360710101022001,1,41.4707125,-74.1487522
360710152002011,360710102004011,1,41.4707125,-74.1487522
360710152002011,360710103001010,1,41.4707125,-74.1487522
360710152002011,360710104003016,1,41.4707125,-74.1487522
360710152002011,360710105001021,1,41.4707125,-74.1487522
360710152002011,360710106004016,1,41.4707125,-74.1487522
360710152002011,360710106005005,1,41.4707125,-74.1487522
360710152002011,360710107002015,1,41.4707125,-74.1487522
360710152002011,360710107005005,1,41.4707125,-74.1487522
360710152002011,360710108011045,1,41.4707125,-74.1487522
360710152002011,360710108021008,1,41.4707125,-74.1487522
360710152002011,360710109021000,1,41.4707125,-74.1487522
360710152002011,360710110004005,1,41.4707125,-74.1487522
360710152002011,360710114001074,1,41.4707125,-74.1487522
360710152002011,360710116012040,1,41.4707125,-74.1487522
360710152002011,360710116023021,1,41.4707125,-74.1487522
360710152002011,360710118013045,1,41.4707125,-74.1487522
360710152002011,360710118021019,1,41.4707125,-74.1487522
360710152002011,360710118022000,1,41.4707125,-74.1487522
360710152002011,360710119001074,1,41.4707125,-74.1487522
360710152002011,360710126012021,1,41.4707125,-74.1487522
360710152002011,360710127001002,1,41.4707125,-74.1487522
360710152002011,360710127002000,1,41.4707125,-74.1487522
360710152002011,360710129001036,1,41.4707125,-74.1487522
360710152002011,360710132011005,1,41.4707125,-74.1487522
360710152002011,360710132011018,1,41.4707125,-74.1487522
360710152002011,360710132021033,1,41.4707125,-74.1487522
360710152002011,360710143013026,1,41.4707125,-74.1487522
360710152002011,360710143014004,1,41.4707125,-74.1487522
360710152002011,360710145011057,1,41.4707125,-74.1487522
360710152002011,360710146005004,1,41.4707125,-74.1487522
360710152002011,360710147002042,1,41.4707125,-74.1487522
360710152002011,360710152001098,1,41.4707125,-74.1487522
360710152002011,360710152002000,1,41.4707125,-74.1487522
360710152002011,360710152006014,1,41.4707125,-74.1487522
360710152002011,360710152006046,1,41.4707125,-74.1487522
360710152002011,360710152006056,1,41.4707125,-74.1487522
360710152002011,360810014001003,1,41.4707125,-74.1487522
360710152002011,360870124011012,1,41.4707125,-74.1487522
360710152002011,361059510001032,1,41.4707125,-74.1487522
360710152002011,361059512003006,1,41.4707125,-74.1487522
360710152002011,361059521001005,1,41.4707125,-74.1487522
360710152002011,361059524002082,1,41.4707125,-74.1487522
