-8243553.717621839,5080118.90340456,-8261881.436509688,5083346.3980006445
-8246311.379707516,5087125.345143442,-8261881.436509688,5083346.3980006445
-8244046.77391046,5082886.445507695,-8250547.3089711815,5084461.022545225
-8244046.77391046,5082886.445507695,-8250547.3089711815,5084461.022545225
-8243003.932920709,5080960.101932663,-8250547.3089711815,5084461.022545225
-8238556.652471825,5084181.533302218,-8250547.3089711815,5084461.022545225
-8239626.855792413,5081126.122173991,-8250547.3089711815,5084461.022545225
-8254201.337860623,5082021.545885859,-8250547.3089711815,5084461.022545225
-8246311.379707516,5087125.345143442,-8250547.3089711815,5084461.022545225
-8249062.574130776,5084798.878332987,-8250547.3089711815,5084461.022545225
-8249444.4111161465,5084520.999069607,-8250547.3089711815,5084461.022545225
-8242866.375425937,5084392.739518985,-8250332.150659377,5084205.056568422
-8245132.305924932,5082840.668391129,-8250332.150659377,5084205.056568422
-8245132.305924932,5082840.668391129,-8250332.150659377,5084205.056568422
-8243170.711781817,5082570.110909239,-8250332.150659377,5084205.056568422
-8244046.77391046,5082886.445507695,-8250332.150659377,5084205.056568422
-8249297.402596606,5086502.97567734,-8250332.150659377,5084205.056568422
-8247908.69194896,5083770.754713743,-8250332.150659377,5084205.056568422
-8246311.379707516,5087125.345143442,-8250313.159554247,5084298.4963639425
-8247908.69194896,5083770.754713743,-8250313.159554247,5084298.4963639425
-8246066.365508281,5081832.750352885,-8250313.159554247,5084298.4963639425
-8240638.928074909,5081944.589123279,-8250784.330430977,5084390.391601995
-8249850.39329907,5084329.806625487,-8250784.330430977,5084390.391601995
-8249983.15292379,5088399.1943067815,-8250784.330430977,5084390.391601995
-8249121.963079114,5085976.926419103,-8250777.372962804,5084509.482240229
-8245159.801839157,5084118.913845267,-8249990.021336371,5082591.208473676
-8238556.652471825,5084181.533302218,-8249990.021336371,5082591.208473676
-8254201.337860623,5082021.545885859,-8249990.021336371,5082591.208473676
-8246311.379707516,5087125.345143442,-8249990.021336371,5082591.208473676
-8249983.15292379,5088399.1943067815,-8249990.021336371,5082591.208473676
-8249444.4111161465,5084520.999069607,-8249990.021336371,5082591.208473676
